x,y,u,v
1.18,0.18,1.565720498,0.1444577214
1.18,0.185,1.517712453,0.123193532
1.18,0.19,1.467958031,0.1023720463
1.18,0.195,1.41728194,0.08242829242
1.18,0.2,1.366402326,0.06377665278
1.18,0.205,1.315939197,0.04646014576
1.18,0.21,1.266425171,0.03058110814
1.18,0.215,1.218450502,0.01619651927
1.18,0.22,1.172516559,0.003247319057
1.18,0.225,1.129079411,-0.008320858805
1.18,0.23,1.088653745,-0.01847773348
1.18,0.235,1.05175799,-0.027264819
1.18,0.24,1.019009428,-0.03463609182
1.18,0.245,0.9912161584,-0.04046953186
1.18,0.25,0.9692119828,-0.04472278791
1.18,0.255,0.9539729887,-0.04731176638
1.18,0.26,0.9463671843,-0.04828465462
1.18,0.265,0.9468985563,-0.04778314901
1.18,0.27,0.9554559336,-0.0461557857
1.18,0.275,0.9712509706,-0.04383820831
1.18,0.28,0.9926646663,-0.04131522277
1.18,0.285,1.017281887,-0.03910096185
1.18,0.29,1.042534643,-0.03751767048
1.18,0.295,1.065595437,-0.03674969792
1.18,0.3,1.083792932,-0.03679338673
1.18,0.305,1.094967136,-0.03744772047
1.18,0.31,1.097297694,-0.03842702037
1.18,0.315,1.089573029,-0.03935301331
1.18,0.32,1.07111777,-0.03986438477
1.18,0.325,1.041861384,-0.03969227607
1.18,0.33,1.002284206,-0.03865159442
1.18,0.335,0.9534702596,-0.03671709724
1.18,0.34,0.896949951,-0.03395000503
1.18,0.345,0.8346719536,-0.03061147828
1.18,0.35,0.7682700447,-0.02684528108
1.18,0.355,0.7000259039,-0.02297599524
1.18,0.36,0.6310298445,-0.01913896547
1.18,0.365,0.5627499082,-0.01553976818
1.18,0.37,0.4957645131,-0.01223085068
1.18,0.375,0.4304568853,-0.00929643042
1.18,0.38,0.3668565305,-0.006730630555
1.18,0.385,0.3046998481,-0.004569500661
1.18,0.39,0.2435635138,-0.002818850024
1.18,0.395,0.1829137413,-0.001493240872
1.18,0.4,0.1222605525,-0.000598963742
1.18,0.405,0.0612923741,-0.0001234991091
1.18,0.41,-1.06313409e-15,-3.181087008e-21
1.185,0,0,0
1.185,0.005,0.03906272666,0.0005425646279
1.185,0.01,0.08143112687,0.001470927727
1.185,0.015,0.1294920628,0.002152493499
1.185,0.02,0.182742648,0.002390481472
1.185,0.025,0.2397403191,0.00221285028
1.185,0.03,0.2990204806,0.00174414546
1.185,0.035,0.3592951988,0.001121038021
1.185,0.04,0.4196508237,0.000527010189
1.185,0.045,0.4795474535,0.000126543755
1.185,0.05,0.5387096865,0.0001057392344
1.185,0.055,0.5972686954,0.00075963318
1.185,0.06,0.6554273183,0.002280460999
1.185,0.065,0.7139667377,0.004918678427
1.185,0.07,0.7732225195,0.008933473605
1.185,0.075,0.8340350149,0.01455461565
1.185,0.08,0.8966640409,0.02182551995
1.185,0.085,0.961840861,0.03106614518
1.185,0.09,1.029535627,0.04226798164
1.185,0.095,1.099728485,0.05549333488
1.185,0.1,1.172140563,0.07074250306
1.185,0.105,1.246200986,0.08792922631
1.185,0.11,1.321010614,0.1068559735
1.185,0.115,1.3953126,0.1272029797
1.185,0.12,1.467466681,0.1484343057
1.185,0.125,1.535453918,0.1698248147
1.185,0.13,1.596979321,0.1904216942
1.185,0.135,1.649686883,0.2091622351
1.185,0.14,1.691154236,0.2246766178
1.185,0.145,1.719792445,0.236004667
1.185,0.15,1.734671412,0.2422384328
1.185,0.155,1.735754681,0.2429549023
1.185,0.16,1.724030267,0.238204602
1.185,0.165,1.701177919,0.2285845258
1.185,0.17,1.669223616,0.2149008438
1.185,0.175,1.630190821,0.198260955
1.185,0.18,1.585981965,0.1797052291
1.185,0.185,1.538169743,0.1601265378
1.185,0.19,1.488059862,0.1403594796
1.185,0.195,1.43656134,0.1208601993
1.185,0.2,1.384628128,0.1020363355
1.185,0.205,1.332928634,0.0841581931
1.185,0.21,1.282167544,0.06735766444
1.185,0.215,1.232885423,0.05167738351
1.185,0.22,1.185630899,0.03712726974
1.185,0.225,1.140923057,0.02378075461
1.185,0.23,1.099210688,0.01155841094
1.185,0.235,1.061013455,0.00055030414
1.185,0.24,1.026893699,-0.009217085792
1.185,0.245,0.9975805093,-0.01762224562
1.185,0.25,0.9740032546,-0.02450642517
1.185,0.255,0.9571179708,-0.02982201569
1.185,0.26,0.9478996554,-0.0334724112
1.185,0.265,0.9470236327,-0.03557160471
1.185,0.27,0.9545634341,-0.03635367975
1.185,0.275,0.9697627903,-0.03621669831
1.185,0.28,0.9910564008,-0.03562737435
1.185,0.285,1.016110131,-0.03502447049
1.185,0.29,1.041967715,-0.03481783015
1.185,0.295,1.065763434,-0.03516485371
1.185,0.3,1.084616025,-0.03607211134
1.185,0.305,1.096125838,-0.03739581551
1.185,0.31,1.098491955,-0.03883537863
1.185,0.315,1.090451561,-0.04006463806
1.185,0.32,1.071384003,-0.04075076806
1.185,0.325,1.041284661,-0.04064846343
1.185,0.33,1.000790574,-0.03962214406
1.185,0.335,0.9510857999,-0.0376647487
1.185,0.34,0.8937849111,-0.03486811963
1.185,0.345,0.8310754873,-0.0315032878
1.185,0.35,0.7643961417,-0.02771202769
1.185,0.355,0.6961350713,-0.02384208387
1.185,0.36,0.6273052894,-0.02000267
1.185,0.365,0.5592485235,-0.01637184439
1.185,0.37,0.4926046267,-0.01302793548
1.185,0.375,0.4276573312,-0.01001820546
1.185,0.38,0.3644304251,-0.007374332676
1.185,0.385,0.3026782938,-0.005105277147
1.185,0.39,0.2419602325,-0.003233655988
1.185,0.395,0.1817365391,-0.001779358495
1.185,0.4,0.1215173624,-0.0007574710947
1.185,0.405,0.06096595555,-0.0001741749837
1.185,0.41,-5.711267653e-16,-3.023836155e-22
1.19,0,0,0
1.19,0.005,0.03824296736,0.0004757569788
1.19,0.01,0.08068003629,0.001216512276
1.19,0.015,0.12916755,0.001633214744
1.19,0.02,0.1828836653,0.001570418351
1.19,0.025,0.2402585641,0.00107601507
1.19,0.03,0.299745049,0.0002827632339
1.19,0.035,0.3600932196,-0.0006651084176
1.19,0.04,0.4203853507,-0.001631718649
1.19,0.045,0.4800010881,-0.002428488589
1.19,0.05,0.5386744509,-0.00288020069
1.19,0.055,0.5964853535,-0.002723784092
1.19,0.06,0.6536586687,-0.001731903024
1.19,0.065,0.7108942299,0.0003416643008
1.19,0.07,0.7686924262,0.003736124399
1.19,0.075,0.8278226463,0.008707748281
1.19,0.08,0.8887628821,0.01544279494
1.19,0.085,0.9519239807,0.02405801458
1.19,0.09,1.017593867,0.03467097495
1.19,0.095,1.085732465,0.0473522604
1.19,0.1,1.156109072,0.06211211728
1.19,0.105,1.228254918,0.07892140921
1.19,0.11,1.301363791,0.09762411326
1.19,0.115,1.374338228,0.117955923
1.19,0.12,1.445735505,0.1395165034
1.19,0.125,1.513758955,0.1616893553
1.19,0.13,1.576287699,0.1836617671
1.19,0.135,1.631001266,0.2043435289
1.19,0.14,1.675862105,0.2227662498
1.19,0.145,1.708917643,0.2377074481
1.19,0.15,1.728859925,0.2482006229
1.19,0.155,1.735380459,0.2535811346
1.19,0.16,1.728921392,0.2537320275
1.19,0.165,1.710721569,0.2487936059
1.19,0.17,1.682532264,0.2394195733
1.19,0.175,1.64630667,0.2264568131
1.19,0.18,1.603960563,0.2108877717
1.19,0.185,1.557120481,0.1935669034
1.19,0.19,1.507223889,0.1752427401
1.19,0.195,1.455533092,0.1565939149
1.19,0.2,1.403025886,0.1381122668
1.19,0.205,1.350563754,0.120058183
1.19,0.21,1.298845746,0.1025797464
1.19,0.215,1.248578447,0.08596371438
1.19,0.22,1.200313126,0.07014286851
1.19,0.225,1.154574868,0.0552288115
1.19,0.23,1.111802522,0.04127931194
1.19,0.235,1.072460029,0.02829412875
1.19,0.24,1.037122983,0.01641094119
1.19,0.245,1.006457173,0.005728639863
1.19,0.25,0.9813429206,-0.003582611928
1.19,0.255,0.962854759,-0.01134970917
1.19,0.26,0.9520055374,-0.01751275529
1.19,0.265,0.9496225605,-0.02205037673
1.19,0.27,0.9559274297,-0.02515663543
1.19,0.275,0.9703376731,-0.02715772573
1.19,0.28,0.9912747465,-0.02846461644
1.19,0.285,1.016358337,-0.02952450678
1.19,0.29,1.042645757,-0.0306931822
1.19,0.295,1.066874613,-0.03220185167
1.19,0.3,1.086152196,-0.03404233735
1.19,0.305,1.097890227,-0.03609101255
1.19,0.31,1.100122991,-0.03808463918
1.19,0.315,1.091616369,-0.03970658043
1.19,0.32,1.071799554,-0.04064789714
1.19,0.325,1.040790794,-0.04071231858
1.19,0.33,0.9993238595,-0.03978597423
1.19,0.335,0.9487562604,-0.03789502803
1.19,0.34,0.8906423165,-0.0351541153
1.19,0.345,0.82750834,-0.03185485548
1.19,0.35,0.7605850813,-0.02813727624
1.19,0.355,0.6922139698,-0.02429492127
1.19,0.36,0.6235952138,-0.02050393019
1.19,0.365,0.5557550934,-0.01690973739
1.19,0.37,0.489421944,-0.0135747432
1.19,0.375,0.4248094728,-0.01054787781
1.19,0.38,0.3619487787,-0.007854113938
1.19,0.385,0.3005642038,-0.005517731117
1.19,0.39,0.2402416307,-0.003560199041
1.19,0.395,0.1804431795,-0.002008094433
1.19,0.4,0.1206652391,-0.0008866954892
1.19,0.405,0.06055936873,-0.0002163111211
1.19,0.41,-4.586120105e-16,2.213884822e-22
1.195,0,0,0
1.195,0.005,0.03756061122,0.000403326987
1.195,0.01,0.08016719712,0.000947391919
1.195,0.015,0.1291335968,0.001094299364
1.195,0.02,0.1833366432,0.0007304667446
1.195,0.025,0.2410798954,-7.456760275e-05
1.195,0.03,0.3007960901,-0.001186580915
1.195,0.035,0.3612448815,-0.002472947255
1.195,0.04,0.4214824093,-0.003786297337
1.195,0.045,0.48086125,-0.0050017453
1.195,0.05,0.5391244991,-0.005885688758
1.195,0.055,0.5961904968,-0.006253713617
1.195,0.06,0.6525227373,-0.005822648558
1.195,0.065,0.7084443785,-0.004364240409
1.195,0.07,0.7649013301,-0.001567516487
1.195,0.075,0.8223303837,0.002696975507
1.195,0.08,0.8814625764,0.00875931515
1.195,0.085,0.9426771527,0.01665248509
1.195,0.09,1.006280259,0.02658518363
1.195,0.095,1.072310869,0.03860675974
1.195,0.1,1.140601973,0.05276382845
1.195,0.105,1.210709543,0.06903171237
1.195,0.11,1.281936998,0.08730571915
1.195,0.115,1.35334177,0.1073994449
1.195,0.12,1.423614644,0.1289725819
1.195,0.125,1.491158516,0.1515214187
1.195,0.13,1.554102757,0.1743677079
1.195,0.135,1.610340116,0.1966317676
1.195,0.14,1.657715975,0.2172641885
1.195,0.145,1.69429832,0.2351244497
1.195,0.15,1.718767735,0.2492801924
1.195,0.155,1.730345204,0.2589995941
1.195,0.16,1.729042963,0.2636839142
1.195,0.165,1.715726157,0.2633668979
1.195,0.17,1.691796849,0.2584341227
1.195,0.175,1.658967978,0.2494203722
1.195,0.18,1.619061724,0.2371587617
1.195,0.185,1.573869426,0.2224458705
1.195,0.19,1.524989975,0.2061538068
1.195,0.195,1.473711958,0.1888640576
1.195,0.2,1.421180835,0.1710921853
1.195,0.205,1.368375926,0.1532198304
1.195,0.21,1.316147538,0.1355331155
1.195,0.215,1.265260074,0.1182632641
1.195,0.22,1.216253579,0.1015273463
1.195,0.225,1.16970397,0.0853829638
1.195,0.23,1.126085955,0.0699693758
1.195,0.235,1.085825844,0.05535646689
1.195,0.24,1.049411036,0.04162014657
1.195,0.245,1.017539466,0.0289704848
1.195,0.25,0.9910442894,0.01754717689
1.195,0.255,0.9709721798,0.007544549381
1.195,0.26,0.9584994859,-0.0008645198621
1.195,0.265,0.954540401,-0.007671977651
1.195,0.27,0.9594984007,-0.01296163812
1.195,0.275,0.9728949358,-0.01700145466
1.195,0.28,0.9933268416,-0.02015937474
1.195,0.285,1.018241536,-0.0228555574
1.195,0.29,1.044619944,-0.02544326977
1.195,0.295,1.069118966,-0.02812184544
1.195,0.3,1.088539915,-0.03093085744
1.195,0.305,1.100263034,-0.03375521693
1.195,0.31,1.102235758,-0.03635187434
1.195,0.315,1.093136182,-0.03842941185
1.195,0.32,1.072470404,-0.03971017613
1.195,0.325,1.040441147,-0.04001542173
1.195,0.33,0.9979517837,-0.03927484466
1.195,0.335,0.9464752989,-0.0375326775
1.195,0.34,0.8877165716,-0.03491795395
1.195,0.345,0.8239558511,-0.03172586937
1.195,0.35,0.7568749819,-0.02813560765
1.195,0.355,0.6883968797,-0.02439868739
1.195,0.36,0.6199382376,-0.02071432101
1.195,0.365,0.5523029132,-0.01717433378
1.195,0.37,0.4862405024,-0.01389217182
1.195,0.375,0.4219454829,-0.01087899257
1.195,0.38,0.359407677,-0.008182859832
1.195,0.385,0.298387877,-0.005813487059
1.195,0.39,0.2384522564,-0.003801578266
1.195,0.395,0.1790648422,-0.002183231949
1.195,0.4,0.1197281728,-0.0009878828138
1.195,0.405,0.06008813315,-0.0002500050015
1.195,0.41,-3.845959119e-16,6.238443181e-22
1.2,0,0,0
1.2,0.005,0.03702363668,0.0003260729824
1.2,0.01,0.07989931557,0.0006669540103
1.2,0.015,0.1293906241,0.0005417707383
1.2,0.02,0.1840934963,-0.0001236592812
1.2,0.025,0.2422282666,-0.001232519391
1.2,0.03,0.3021764261,-0.002655656454
1.2,0.035,0.3627275962,-0.004268163325
1.2,0.04,0.4229515463,-0.005936867619
1.2,0.045,0.4821519332,-0.007560023254
1.2,0.05,0.5399952093,-0.008892000689
1.2,0.055,0.596481879,-0.00977953283
1.2,0.06,0.6519137126,-0.00993785702
1.2,0.065,0.7067126672,-0.009137674682
1.2,0.07,0.7617724005,-0.007029049061
1.2,0.075,0.8175502528,-0.003481487576
1.2,0.08,0.8748847814,0.001804567727
1.2,0.085,0.9341498064,0.00894538838
1.2,0.09,0.9957104689,0.0181032979
1.2,0.095,1.059625336,0.02934909889
1.2,0.1,1.125728483,0.04277687389
1.2,0.105,1.193706129,0.05835186602
1.2,0.11,1.262956066,0.07603211916
1.2,0.115,1.332601342,0.09567095579
1.2,0.12,1.40149852,0.1169976244
1.2,0.125,1.468221296,0.1396150966
1.2,0.13,1.531030638,0.1629257281
1.2,0.135,1.58799188,0.1861460704
1.2,0.14,1.637169627,0.2083747821
1.2,0.145,1.676713537,0.228653511
1.2,0.15,1.705027431,0.2459212457
1.2,0.155,1.721095972,0.2592470041
1.2,0.16,1.724698091,0.2680862255
1.2,0.165,1.716256119,0.2721794627
1.2,0.17,1.696780852,0.271539664
1.2,0.175,1.667782707,0.2665595364
1.2,0.18,1.631020377,0.257895648
1.2,0.185,1.588210992,0.2462658765
1.2,0.19,1.540923711,0.2323397374
1.2,0.195,1.490631498,0.2167618143
1.2,0.2,1.438633065,0.2001473581
1.2,0.205,1.386017545,0.18292742
1.2,0.21,1.333697928,0.1654050113
1.2,0.215,1.282502074,0.1479042824
1.2,0.22,1.233108793,0.1305546839
1.2,0.225,1.186022903,0.113586094
1.2,0.23,1.141752697,0.09703772001
1.2,0.235,1.100739695,0.08109137939
1.2,0.24,1.063457773,0.06588110251
1.2,0.245,1.030495895,0.05154140294
1.2,0.25,1.002741688,0.03833554949
1.2,0.255,0.9812227166,0.02641454609
1.2,0.26,0.9671408613,0.01598513356
1.2,0.265,0.961591002,0.007155385974
1.2,0.27,0.9650996914,-0.0001452102006
1.2,0.275,0.9773678182,-0.006098642854
1.2,0.28,0.9969631498,-0.0110446814
1.2,0.285,1.021571522,-0.01532409901
1.2,0.29,1.047869743,-0.01930007122
1.2,0.295,1.072433997,-0.02317656412
1.2,0.3,1.091907171,-0.02697679513
1.2,0.305,1.103395156,-0.03061613971
1.2,0.31,1.10488181,-0.03384854195
1.2,0.315,1.095069056,-0.03642950722
1.2,0.32,1.073449551,-0.03810033437
1.2,0.325,1.040353244,-0.03870215868
1.2,0.33,0.9967882433,-0.03819465845
1.2,0.335,0.9442465517,-0.03662923129
1.2,0.34,0.8849546594,-0.03423910137
1.2,0.345,0.8204655553,-0.03118244548
1.2,0.35,0.7533249888,-0.02777225478
1.2,0.355,0.6847128798,-0.02418337655
1.2,0.36,0.616374816,-0.02063112234
1.2,0.365,0.5489364612,-0.01721049248
1.2,0.37,0.4831143862,-0.01400042915
1.2,0.375,0.4191029175,-0.01104803939
1.2,0.38,0.3568812262,-0.008371208175
1.2,0.385,0.2961869101,-0.00600094447
1.2,0.39,0.2366095605,-0.0039671233
1.2,0.395,0.1776261934,-0.002307017449
1.2,0.4,0.1187289036,-0.001062152979
1.2,0.405,0.05956718743,-0.000275669971
1.2,0.41,1.607523038e-16,-2.919333979e-22
1.205,0,0,0
1.205,0.005,0.03663866153,0.0002448406913
1.205,0.01,0.07987918723,0.0003782985828
1.205,0.015,0.1299382719,-1.782888244e-05
1.205,0.02,0.1851517175,-0.0009740270834
1.205,0.025,0.2436481802,-0.002381983194
1.205,0.03,0.3038859588,-0.004099155485
1.205,0.035,0.3645985852,-0.006037324181
1.205,0.04,0.4247892371,-0.00804457623
1.205,0.045,0.4839115456,-0.01006629488
1.205,0.05,0.54140427,-0.01187537178
1.205,0.055,0.5973892873,-0.01325504508
1.205,0.06,0.6518897461,-0.01405935158
1.205,0.065,0.7056854347,-0.01391742873
1.205,0.07,0.759317543,-0.01255315233
1.205,0.075,0.8135635763,-0.009795353337
1.205,0.08,0.8691177963,-0.005319803765
1.205,0.085,0.9264443308,0.0009810105525
1.205,0.09,0.9859217828,0.009266452195
1.205,0.095,1.047682718,0.01966759325
1.205,0.1,1.111632133,0.03224480851
1.205,0.105,1.177454181,0.04700507015
1.205,0.11,1.24461562,0.06394122794
1.205,0.115,1.312346901,0.08293246112
1.205,0.12,1.379611948,0.1037684166
1.205,0.125,1.44514007,0.1261226061
1.205,0.13,1.507397729,0.1495112111
1.205,0.135,1.564660549,0.1732945974
1.205,0.14,1.615058132,0.1966643382
1.205,0.145,1.656743309,0.2186605974
1.205,0.15,1.68812805,0.2382877443
1.205,0.155,1.708185431,0.2547337661
1.205,0.16,1.716266966,0.2672152376
1.205,0.165,1.712502848,0.2752635739
1.205,0.17,1.697585669,0.2786865869
1.205,0.175,1.67280005,0.2777605361
1.205,0.18,1.639585194,0.2727986129
1.205,0.185,1.599623659,0.2643862921
1.205,0.19,1.554547181,0.2531496046
1.205,0.195,1.505895583,0.239738587
1.205,0.2,1.45502122,0.2247439814
1.205,0.205,1.403081219,0.2085477176
1.205,0.21,1.351105566,0.19161456
1.205,0.215,1.300012922,0.1742543207
1.205,0.22,1.250480017,0.1567246415
1.205,0.225,1.203152998,0.1392276073
1.205,0.23,1.158499247,0.1219486107
1.205,0.235,1.116916999,0.1050207241
1.205,0.24,1.078895706,0.08863919207
1.205,0.245,1.045040451,0.07300355458
1.205,0.25,1.016115269,0.05830079334
1.205,0.255,0.9932583251,0.04478815932
1.205,0.26,0.9776761364,0.03265458381
1.205,0.265,0.9705514478,0.02202714972
1.205,0.27,0.9725925232,0.01294289206
1.205,0.275,0.9836444374,0.005220704944
1.205,0.28,1.002373303,-0.001379383529
1.205,0.285,1.026343415,-0.007202990845
1.205,0.29,1.052390373,-0.01253341324
1.205,0.295,1.076784499,-0.01758436027
1.205,0.3,1.09605595,-0.02238981248
1.205,0.305,1.107251584,-0.0268514048
1.205,0.31,1.108148472,-0.03076462532
1.205,0.315,1.09746069,-0.03387186347
1.205,0.32,1.074787496,-0.0359704189
1.205,0.325,1.04055029,-0.03690486606
1.205,0.33,0.995870841,-0.03667251417
1.205,0.335,0.9423922257,-0.03535131389
1.205,0.34,0.8822844784,-0.03318184206
1.205,0.345,0.8173454901,-0.03032837992
1.205,0.35,0.7498730945,-0.02710564774
1.205,0.355,0.6812105351,-0.02369751228
1.205,0.36,0.6129221763,-0.0203103367
1.205,0.365,0.545670914,-0.01701959385
1.205,0.37,0.4800792904,-0.01392993609
1.205,0.375,0.4163203786,-0.01105364091
1.205,0.38,0.3543647854,-0.00843467679
1.205,0.385,0.2939791549,-0.00609139255
1.205,0.39,0.2347528636,-0.004058423706
1.205,0.395,0.1761538879,-0.002384435501
1.205,0.4,0.1176884646,-0.001111755029
1.205,0.405,0.0590105423,-0.0002937539011
1.205,0.41,-1.224306218e-15,2.378956235e-21
1.21,0,0,0
1.21,0.005,0.03641032764,0.0001604947079
1.21,0.01,0.08010693371,8.469003807e-05
1.21,0.015,0.1307691727,-0.0005786705062
1.21,0.02,0.1865010071,-0.001820662881
1.21,0.025,0.245388361,-0.003514145666
1.21,0.03,0.3058467311,-0.005514764896
1.21,0.035,0.3667263061,-0.0077483544
1.21,0.04,0.4270193564,-0.01009523398
1.21,0.045,0.4860175023,-0.01248635027
1.21,0.05,0.543339099,-0.01477267859
1.21,0.055,0.5987741925,-0.01671848461
1.21,0.06,0.6526409192,-0.01810462987
1.21,0.065,0.7053644309,-0.01866487713
1.21,0.07,0.7577020754,-0.01807106001
1.21,0.075,0.8104300575,-0.01612336173
1.21,0.08,0.8641997793,-0.01255274365
1.21,0.085,0.9196273388,-0.007153831182
1.21,0.09,0.977069121,0.0001970162969
1.21,0.095,1.036682308,0.009649724208
1.21,0.1,1.098429583,0.02127989139
1.21,0.105,1.16203837,0.0351083368
1.21,0.11,1.227033186,0.05115806873
1.21,0.115,1.292737697,0.06933122976
1.21,0.12,1.358230461,0.08948208452
1.21,0.125,1.422358049,0.1113397696
1.21,0.13,1.483735141,0.1345069301
1.21,0.135,1.540755465,0.1584227664
1.21,0.14,1.591697254,0.1823668608
1.21,0.145,1.634909511,0.2055217223
1.21,0.15,1.668847886,0.2270234817
1.21,0.155,1.692219122,0.2459261703
1.21,0.16,1.704285874,0.2614127686
1.21,0.165,1.704884389,0.2729114473
1.21,0.17,1.694460205,0.2801172448
1.21,0.175,1.673932512,0.2830055163
1.21,0.18,1.644578288,0.2816727294
1.21,0.185,1.607974011,0.2766437473
1.21,0.19,1.565652241,0.2683698266
1.21,0.195,1.519175098,0.2574273071
1.21,0.2,1.469879838,0.2443120273
1.21,0.205,1.419096462,0.2295751658
1.21,0.21,1.367944738,0.2136264719
1.21,0.215,1.317332765,0.1968329122
1.21,0.22,1.268057564,0.1795068078
1.21,0.225,1.22074062,0.161903541
1.21,0.23,1.175889568,0.1442096393
1.21,0.235,1.133996363,0.1267061397
1.21,0.24,1.095432499,0.1095116922
1.21,0.245,1.060804225,0.09289361089
1.21,0.25,1.030902774,0.07707659286
1.21,0.255,1.006796205,0.06226833495
1.21,0.26,0.9898171119,0.04874400772
1.21,0.265,0.9811988217,0.03662047017
1.21,0.27,0.9817760151,0.0259389458
1.21,0.275,0.9915362162,0.01665117327
1.21,0.28,1.009311522,0.008517475059
1.21,0.285,1.032624915,0.001257738058
1.21,0.29,1.058209179,-0.005385565505
1.21,0.295,1.082294912,-0.01159155713
1.21,0.3,1.101221409,-0.01738268747
1.21,0.305,1.111855157,-0.02267366707
1.21,0.31,1.112004048,-0.02726651178
1.21,0.315,1.100337472,-0.03092674068
1.21,0.32,1.076516821,-0.03345815642
1.21,0.325,1.041057623,-0.03475127203
1.21,0.33,0.9952120271,-0.03481795329
